booking_date,channel,category,geography,bookings,transacted_value,revenue,spend,profit
2024-12-20,DIRECT,FLIGHT,IT,22,10229,718,0,718
2024-12-20,DIRECT,FLIGHT,OTHER,32,20881,2094,0,2094
2024-12-20,DIRECT,FLIGHT + HOTEL,DE,25,28266,3982,0,3982
2024-12-20,DIRECT,FLIGHT + HOTEL,ES,30,57484,6187,0,6187
2024-12-20,DIRECT,FLIGHT + HOTEL,FR,112,207363,20465,0,20465
2024-12-20,DIRECT,FLIGHT + HOTEL,GB,6,12920,1261,0,1261
2024-12-20,DIRECT,FLIGHT + HOTEL,IT,49,77031,7301,0,7301
2024-12-20,DIRECT,FLIGHT + HOTEL,OTHER,16,25021,2397,0,2397
2024-12-20,DIRECT,HOTEL,DE,20,7519,864,0,864
2024-12-20,DIRECT,HOTEL,ES,29,18931,1834,0,1834
2024-12-20,DIRECT,HOTEL,FR,59,18927,2007,0,2007
2024-12-20,DIRECT,HOTEL,GB,5,892,98,0,98
2024-12-20,DIRECT,HOTEL,IT,29,12274,1194,0,1194
2024-12-20,DIRECT,HOTEL,OTHER,9,5289,568,0,568
2024-12-20,META,FLIGHT,DE,172,91657,3974,1963,2011
2024-12-20,META,FLIGHT,ES,450,278069,11961,4068,7893
2024-12-20,META,FLIGHT,FR,381,246960,9773,5852,3921
2024-12-20,META,FLIGHT,GB,57,22796,1473,487,986
2024-12-20,META,FLIGHT,IT,118,91071,2350,1490,860
2024-12-20,META,FLIGHT,OTHER,1155,711121,31662,13209,18453
2024-12-20,META,FLIGHT + HOTEL,DE,0,0,0,0,0
2024-12-20,META,FLIGHT + HOTEL,ES,2,6271,553,350,203
2024-12-20,META,FLIGHT + HOTEL,FR,14,14625,1452,347,1105
2024-12-20,META,FLIGHT + HOTEL,GB,1,1186,126,0,126
2024-12-20,META,FLIGHT + HOTEL,IT,9,11794,1771,169,1602
2024-12-20,META,FLIGHT + HOTEL,OTHER,8,8234,1292,534,758
2024-12-20,META,HOTEL,DE,4,3383,192,1010,-818
2024-12-20,META,HOTEL,ES,2,912,147,378,-231
2024-12-20,META,HOTEL,FR,17,13653,746,804,-58
2024-12-20,META,HOTEL,GB,2,606,105,137,-32
2024-12-20,META,HOTEL,IT,6,2472,73,509,-436
2024-12-20,META,HOTEL,OTHER,1,385,53,88,-35
2024-12-20,SEM,FLIGHT,DE,151,73983,6174,7644,-1470
2024-12-20,SEM,FLIGHT,ES,5,2597,158,159,-1
2024-12-20,SEM,FLIGHT,FR,70,52933,4072,3261,811
2024-12-20,SEM,FLIGHT,GB,51,24399,1380,1582,-202
2024-12-20,SEM,FLIGHT,IT,48,33859,2125,2336,-211
2024-12-20,SEM,FLIGHT,OTHER,28,21906,2158,4051,-1893
2024-12-20,SEM,FLIGHT + HOTEL,DE,90,149144,17297,9691,7606
2024-12-20,SEM,FLIGHT + HOTEL,ES,57,120542,13073,9647,3426
2024-12-20,SEM,FLIGHT + HOTEL,FR,160,246559,20747,23922,-3175
2024-12-20,SEM,FLIGHT + HOTEL,GB,46,50669,6745,3566,3179
2024-12-20,SEM,FLIGHT + HOTEL,IT,115,269851,28059,26785,1274
2024-12-20,SEM,FLIGHT + HOTEL,OTHER,49,120888,12034,12789,-755
2024-12-20,SEM,HOTEL,DE,13,4106,477,347,130
2024-12-20,SEM,HOTEL,ES,11,3297,407,539,-132
2024-12-20,SEM,HOTEL,FR,46,25944,3558,1871,1687
2024-12-20,SEM,HOTEL,GB,13,2481,194,627,-433
2024-12-20,SEM,HOTEL,IT,42,14516,1246,1266,-20
2024-12-20,SEM,HOTEL,OTHER,27,9039,1253,1220,33
2024-12-20,SEO,FLIGHT,DE,28,13206,1633,0,1633
2024-12-20,SEO,FLIGHT,ES,11,6219,456,0,456
2024-12-20,SEO,FLIGHT,FR,12,6143,438,0,438
2024-12-20,SEO,FLIGHT,GB,20,7308,384,0,384
2024-12-20,SEO,FLIGHT,IT,10,5659,581,0,581
2024-12-20,SEO,FLIGHT,OTHER,3,1651,401,0,401
2024-12-20,SEO,FLIGHT + HOTEL,DE,18,25641,2688,0,2688
2024-12-20,SEO,FLIGHT + HOTEL,ES,27,72363,5767,0,5767
2024-12-20,SEO,FLIGHT + HOTEL,FR,36,53018,4394,0,4394
2024-12-20,SEO,FLIGHT + HOTEL,GB,3,5745,571,0,571
2024-12-20,SEO,FLIGHT + HOTEL,IT,32,63500,7565,0,7565
2024-12-20,SEO,FLIGHT + HOTEL,OTHER,0,0,0,0,0
2024-12-20,SEO,HOTEL,DE,6,1463,182,0,182
2024-12-20,SEO,HOTEL,ES,5,1279,125,0,125
2024-12-20,SEO,HOTEL,FR,38,12545,1742,0,1742
2024-12-20,SEO,HOTEL,GB,2,621,121,0,121
2024-12-20,SEO,HOTEL,IT,13,4047,290,0,290
2024-12-20,SEO,HOTEL,OTHER,4,3034,418,0,418
2024-12-21,DIRECT,FLIGHT,DE,57,23779,1447,0,1447
2024-12-21,DIRECT,FLIGHT,ES,21,10323,983,0,983
2024-12-21,DIRECT,FLIGHT,FR,35,16088,2391,0,2391
2024-12-21,DIRECT,FLIGHT,GB,20,9930,1051,0,1051
2024-12-21,DIRECT,FLIGHT,IT,29,22914,784,0,784
2024-12-21,DIRECT,FLIGHT,OTHER,26,15629,1729,0,1729
2024-12-21,DIRECT,FLIGHT + HOTEL,DE,46,61877,8328,0,8328
2024-12-21,DIRECT,FLIGHT + HOTEL,ES,36,79888,7838,0,7838
2024-12-21,DIRECT,FLIGHT + HOTEL,FR,126,154255,16254,0,16254
2024-12-21,DIRECT,FLIGHT + HOTEL,GB,12,16258,2027,0,2027
2024-12-21,DIRECT,FLIGHT + HOTEL,IT,45,73068,11428,0,11428
2024-12-21,DIRECT,FLIGHT + HOTEL,OTHER,25,56465,5506,0,5506
2024-12-21,DIRECT,HOTEL,DE,14,3624,454,0,454
2024-12-21,DIRECT,HOTEL,ES,14,2800,286,0,286
2024-12-21,DIRECT,HOTEL,FR,50,18932,1609,0,1609
2024-12-21,DIRECT,HOTEL,GB,3,1240,194,0,194
2024-12-21,DIRECT,HOTEL,IT,35,18016,1679,0,1679
2024-12-21,DIRECT,HOTEL,OTHER,12,3589,400,0,400
2024-12-21,META,FLIGHT,DE,141,55293,2196,2040,156
2024-12-21,META,FLIGHT,ES,391,255717,8727,5022,3705
2024-12-21,META,FLIGHT,FR,309,337951,8852,5517,3335
2024-12-21,META,FLIGHT,GB,57,15496,1227,294,933
2024-12-21,META,FLIGHT,IT,130,89530,2764,1106,1658
2024-12-21,META,FLIGHT,OTHER,956,542237,19772,15193,4579
2024-12-21,META,FLIGHT + HOTEL,DE,1,1141,135,0,135
2024-12-21,META,FLIGHT + HOTEL,ES,4,6590,412,131,281
2024-12-21,META,FLIGHT + HOTEL,FR,7,12835,1255,404,851
2024-12-21,META,FLIGHT + HOTEL,GB,0,0,0,0,0
2024-12-21,META,FLIGHT + HOTEL,IT,10,23402,3212,290,2922
2024-12-21,META,FLIGHT + HOTEL,OTHER,6,10412,1388,382,1006
2024-12-21,META,HOTEL,DE,3,1182,134,370,-236
2024-12-21,META,HOTEL,ES,4,2604,194,676,-482
2024-12-21,META,HOTEL,FR,9,14180,1417,974,443
2024-12-21,META,HOTEL,GB,1,798,61,84,-23
2024-12-21,META,HOTEL,IT,11,8117,955,715,240
2024-12-21,META,HOTEL,OTHER,10,4328,505,893,-388
2024-12-21,SEM,FLIGHT,DE,140,67658,4023,5266,-1243
2024-12-21,SEM,FLIGHT,ES,24,25144,2691,1071,1620
2024-12-21,SEM,FLIGHT,FR,53,39300,2295,2354,-59
2024-12-21,SEM,FLIGHT,GB,45,15431,1489,1430,59
2024-12-21,SEM,FLIGHT,IT,45,32243,2807,1855,952
2024-12-21,SEM,FLIGHT,OTHER,27,18142,1868,3757,-1889
2024-12-21,SEM,FLIGHT + HOTEL,DE,69,114588,14695,9730,4965
2024-12-21,SEM,FLIGHT + HOTEL,ES,60,148582,12590,12915,-325
2024-12-21,SEM,FLIGHT + HOTEL,FR,121,202460,20366,18609,1757
2024-12-21,SEM,FLIGHT + HOTEL,GB,38,41873,6389,5480,909
2024-12-21,SEM,FLIGHT + HOTEL,IT,150,349153,36407,33253,3154
2024-12-21,SEM,FLIGHT + HOTEL,OTHER,53,97026,11640,10568,1072
2024-12-21,SEM,HOTEL,DE,23,11117,1182,601,581
2024-12-21,SEM,HOTEL,ES,10,2353,315,459,-144
2024-12-21,SEM,HOTEL,FR,59,31664,3180,1995,1185
2024-12-21,SEM,HOTEL,GB,9,1133,153,432,-279
2024-12-21,SEM,HOTEL,IT,42,19912,1848,1189,659
2024-12-21,SEM,HOTEL,OTHER,12,7567,945,804,141
2024-12-21,SEO,FLIGHT,DE,33,12772,1626,0,1626
2024-12-21,SEO,FLIGHT,ES,2,514,20,0,20
2024-12-21,SEO,FLIGHT,FR,14,10031,1220,0,1220
2024-12-21,SEO,FLIGHT,GB,14,14445,1190,0,1190
2024-12-21,SEO,FLIGHT,IT,25,19906,1262,0,1262
2024-12-21,SEO,FLIGHT,OTHER,6,3286,295,0,295
2024-12-21,SEO,FLIGHT + HOTEL,DE,14,32283,3079,0,3079
2024-12-21,SEO,FLIGHT + HOTEL,ES,25,49338,4034,0,4034
2024-12-21,SEO,FLIGHT + HOTEL,FR,29,33813,3922,0,3922
2024-12-21,SEO,FLIGHT + HOTEL,GB,3,2190,466,0,466
2024-12-21,SEO,FLIGHT + HOTEL,IT,24,66608,7841,0,7841
2024-12-21,SEO,FLIGHT + HOTEL,OTHER,4,17262,2190,0,2190
2024-12-21,SEO,HOTEL,DE,5,3816,320,0,320
2024-12-21,SEO,HOTEL,ES,1,214,30,0,30
2024-12-21,SEO,HOTEL,FR,23,5299,630,0,630
2024-12-21,SEO,HOTEL,GB,4,1090,114,0,114
2024-12-21,SEO,HOTEL,IT,18,6743,643,0,643
2024-12-21,SEO,HOTEL,OTHER,3,389,28,0,28
2024-12-22,DIRECT,FLIGHT,DE,82,37898,2739,0,2739
2024-12-22,DIRECT,FLIGHT,ES,23,15066,818,0,818
2024-12-22,DIRECT,FLIGHT,FR,50,38079,1872,0,1872
2024-12-22,DIRECT,FLIGHT,GB,30,13542,835,0,835
2024-12-22,DIRECT,FLIGHT,IT,22,7264,831,0,831
2024-12-22,DIRECT,FLIGHT,OTHER,22,11940,1224,0,1224
2024-12-22,DIRECT,FLIGHT + HOTEL,DE,43,70310,6712,0,6712
2024-12-22,DIRECT,FLIGHT + HOTEL,ES,51,131196,11801,0,11801
2024-12-22,DIRECT,FLIGHT + HOTEL,FR,90,143276,12773,0,12773
2024-12-22,DIRECT,FLIGHT + HOTEL,GB,11,13591,1278,0,1278
2024-12-22,DIRECT,FLIGHT + HOTEL,IT,47,70199,7829,0,7829
2024-12-22,DIRECT,FLIGHT + HOTEL,OTHER,16,40479,5806,0,5806
2024-12-22,DIRECT,HOTEL,DE,16,5518,655,0,655
2024-12-22,DIRECT,HOTEL,ES,20,11537,748,0,748
2024-12-22,DIRECT,HOTEL,FR,76,24231,2931,0,2931
2024-12-22,DIRECT,HOTEL,GB,9,2011,196,0,196
2024-12-22,DIRECT,HOTEL,IT,36,16788,1842,0,1842
2024-12-22,DIRECT,HOTEL,OTHER,11,3518,420,0,420
2024-12-22,META,FLIGHT,DE,154,82736,2287,1805,482
2024-12-22,META,FLIGHT,ES,478,237009,10771,6008,4763
2024-12-22,META,FLIGHT,FR,332,264550,5820,4691,1129
2024-12-22,META,FLIGHT,GB,52,27108,1208,343,865
2024-12-22,META,FLIGHT,IT,142,65979,1653,1578,75
2024-12-22,META,FLIGHT,OTHER,973,708682,28664,16593,12071
2024-12-22,META,FLIGHT + HOTEL,DE,0,0,0,0,0
2024-12-22,META,FLIGHT + HOTEL,ES,5,12709,1682,116,1566
2024-12-22,META,FLIGHT + HOTEL,FR,5,8860,990,44,946
2024-12-22,META,FLIGHT + HOTEL,GB,1,2243,225,0,225
2024-12-22,META,FLIGHT + HOTEL,IT,9,20155,2336,419,1917
2024-12-22,META,FLIGHT + HOTEL,OTHER,7,19366,2233,208,2025
2024-12-22,META,HOTEL,DE,5,1277,120,481,-361
2024-12-22,META,HOTEL,ES,7,9062,965,1137,-172
2024-12-22,META,HOTEL,FR,15,9326,670,1022,-352
2024-12-22,META,HOTEL,GB,4,2893,352,232,120
2024-12-22,META,HOTEL,IT,6,4660,435,842,-407
2024-12-22,META,HOTEL,OTHER,6,2010,250,734,-484
2024-12-22,SEM,FLIGHT,DE,140,74904,4798,6211,-1413
2024-12-22,SEM,FLIGHT,ES,20,13643,658,642,16
2024-12-22,SEM,FLIGHT,FR,35,36034,2836,2080,756
2024-12-22,SEM,FLIGHT,GB,50,34942,3080,1702,1378
2024-12-22,SEM,FLIGHT,IT,43,29590,2552,1586,966
2024-12-22,SEM,FLIGHT,OTHER,35,29890,2826,4483,-1657
2024-12-22,SEM,FLIGHT + HOTEL,DE,98,123450,16498,13227,3271
2024-12-22,SEM,FLIGHT + HOTEL,ES,74,126050,14256,15057,-801
2024-12-22,SEM,FLIGHT + HOTEL,FR,134,207644,22853,19761,3092
2024-12-22,SEM,FLIGHT + HOTEL,GB,35,47919,6697,4512,2185
2024-12-22,SEM,FLIGHT + HOTEL,IT,242,404425,42919,40973,1946
2024-12-22,SEM,FLIGHT + HOTEL,OTHER,76,135838,16082,17764,-1682
2024-12-22,SEM,HOTEL,DE,18,9673,935,426,509
2024-12-22,SEM,HOTEL,ES,16,11590,987,746,241
2024-12-22,SEM,HOTEL,FR,41,14181,1509,1163,346
2024-12-22,SEM,HOTEL,GB,9,3639,847,318,529
2024-12-22,SEM,HOTEL,IT,32,9150,1067,1096,-29
2024-12-22,SEM,HOTEL,OTHER,8,12373,828,510,318
2024-12-22,SEO,FLIGHT,DE,23,7439,725,0,725
2024-12-22,SEO,FLIGHT,ES,10,3946,307,0,307
2024-12-22,SEO,FLIGHT,FR,12,7596,693,0,693
2024-12-22,SEO,FLIGHT,GB,13,6662,534,0,534
2024-12-22,SEO,FLIGHT,IT,15,5994,422,0,422
2024-12-22,SEO,FLIGHT,OTHER,6,3170,398,0,398
2024-12-22,SEO,FLIGHT + HOTEL,DE,22,33402,4329,0,4329
2024-12-22,SEO,FLIGHT + HOTEL,ES,21,59564,3828,0,3828
2024-12-22,SEO,FLIGHT + HOTEL,FR,38,67224,6698,0,6698
2024-12-22,SEO,FLIGHT + HOTEL,GB,3,5662,707,0,707
2024-12-22,SEO,FLIGHT + HOTEL,IT,29,61312,5987,0,5987
2024-12-22,SEO,FLIGHT + HOTEL,OTHER,4,6867,891,0,891
2024-12-22,SEO,HOTEL,DE,0,0,0,0,0
2024-12-22,SEO,HOTEL,ES,7,3023,325,0,325
2024-12-22,SEO,HOTEL,FR,30,5902,733,0,733
2024-12-22,SEO,HOTEL,GB,6,840,89,0,89
2024-12-22,SEO,HOTEL,IT,14,2989,288,0,288
2024-12-22,SEO,HOTEL,OTHER,3,1412,280,0,280
2024-12-23,DIRECT,FLIGHT,DE,99,43531,2277,0,2277
2024-12-23,DIRECT,FLIGHT,ES,20,8980,521,0,521
2024-12-23,DIRECT,FLIGHT,FR,39,25953,2308,0,2308
2024-12-23,DIRECT,FLIGHT,GB,30,13745,750,0,750
2024-12-23,DIRECT,FLIGHT,IT,27,16388,1206,0,1206
2024-12-23,DIRECT,FLIGHT,OTHER,27,10711,817,0,817
2024-12-23,DIRECT,FLIGHT + HOTEL,DE,33,49346,6019,0,6019
2024-12-23,DIRECT,FLIGHT + HOTEL,ES,49,107544,10330,0,10330
2024-12-23,DIRECT,FLIGHT + HOTEL,FR,94,111207,13174,0,13174
2024-12-23,DIRECT,FLIGHT + HOTEL,GB,10,9073,1526,0,1526
2024-12-23,DIRECT,FLIGHT + HOTEL,IT,43,111618,10607,0,10607
2024-12-23,DIRECT,FLIGHT + HOTEL,OTHER,18,22136,2843,0,2843
2024-12-23,DIRECT,HOTEL,DE,19,4357,570,0,570
2024-12-23,DIRECT,HOTEL,ES,10,4458,467,0,467
2024-12-23,DIRECT,HOTEL,FR,52,26245,2835,0,2835
2024-12-23,DIRECT,HOTEL,GB,9,3133,475,0,475
2024-12-23,DIRECT,HOTEL,IT,40,13083,1355,0,1355
2024-12-23,DIRECT,HOTEL,OTHER,16,4315,530,0,530
2024-12-23,META,FLIGHT,DE,126,71109,2466,1747,719
2024-12-23,META,FLIGHT,ES,360,228167,8732,5085,3647
2024-12-23,META,FLIGHT,FR,315,223417,8720,4997,3723
2024-12-23,META,FLIGHT,GB,68,26114,1478,606,872
2024-12-23,META,FLIGHT,IT,141,97401,1690,1605,85
2024-12-23,META,FLIGHT,OTHER,1196,622132,20508,15261,5247
2024-12-23,META,FLIGHT + HOTEL,DE,1,1615,281,0,281
2024-12-23,META,FLIGHT + HOTEL,ES,1,1379,259,0,259
2024-12-23,META,FLIGHT + HOTEL,FR,12,30430,2296,248,2048
2024-12-23,META,FLIGHT + HOTEL,GB,0,0,0,0,0
2024-12-23,META,FLIGHT + HOTEL,IT,3,7518,1052,268,784
2024-12-23,META,FLIGHT + HOTEL,OTHER,4,4239,758,36,722
2024-12-23,META,HOTEL,DE,4,1036,148,0,148
2024-12-23,META,HOTEL,ES,3,1640,138,525,-387
2024-12-23,META,HOTEL,FR,20,20407,1216,984,232
2024-12-23,META,HOTEL,GB,4,2292,398,135,263
2024-12-23,META,HOTEL,IT,10,4552,287,570,-283
2024-12-23,META,HOTEL,OTHER,3,1334,209,708,-499
2024-12-23,SEM,FLIGHT,DE,164,93444,5570,6855,-1285
2024-12-23,SEM,FLIGHT,ES,14,7967,840,570,270
2024-12-23,SEM,FLIGHT,FR,75,50946,4645,3012,1633
2024-12-23,SEM,FLIGHT,GB,80,26225,3150,2335,815
2024-12-23,SEM,FLIGHT,IT,52,26574,2683,2015,668
2024-12-23,SEM,FLIGHT,OTHER,24,34357,3245,2685,560
2024-12-23,SEM,FLIGHT + HOTEL,DE,100,210213,18775,11028,7747
2024-12-23,SEM,FLIGHT + HOTEL,ES,51,102998,7828,8437,-609
2024-12-23,SEM,FLIGHT + HOTEL,FR,179,316155,25246,26750,-1504
2024-12-23,SEM,FLIGHT + HOTEL,GB,38,48443,6955,6246,709
2024-12-23,SEM,FLIGHT + HOTEL,IT,207,350311,43274,38815,4459
2024-12-23,SEM,FLIGHT + HOTEL,OTHER,60,69258,10278,10096,182
2024-12-23,SEM,HOTEL,DE,29,27062,2064,609,1455
2024-12-23,SEM,HOTEL,ES,8,2587,394,486,-92
2024-12-23,SEM,HOTEL,FR,51,19712,2423,2040,383
2024-12-23,SEM,HOTEL,GB,18,8379,1170,713,457
2024-12-23,SEM,HOTEL,IT,60,39153,4227,1435,2792
2024-12-23,SEM,HOTEL,OTHER,8,2492,311,660,-349
2024-12-23,SEO,FLIGHT,DE,45,19029,1501,0,1501
2024-12-23,SEO,FLIGHT,ES,7,5533,401,0,401
2024-12-23,SEO,FLIGHT,FR,10,7230,494,0,494
2024-12-23,SEO,FLIGHT,GB,18,6138,646,0,646
2024-12-23,SEO,FLIGHT,IT,7,5627,423,0,423
2024-12-23,SEO,FLIGHT,OTHER,4,2862,334,0,334
2024-12-23,SEO,FLIGHT + HOTEL,DE,11,29841,3448,0,3448
2024-12-23,SEO,FLIGHT + HOTEL,ES,24,69553,4871,0,4871
2024-12-23,SEO,FLIGHT + HOTEL,FR,37,41657,4806,0,4806
2024-12-23,SEO,FLIGHT + HOTEL,GB,5,4934,501,0,501
2024-12-23,SEO,FLIGHT + HOTEL,IT,23,43654,4695,0,4695
2024-12-23,SEO,FLIGHT + HOTEL,OTHER,9,17393,2612,0,2612
2024-12-23,SEO,HOTEL,DE,4,1423,96,0,96
2024-12-23,SEO,HOTEL,ES,3,3071,289,0,289
2024-12-23,SEO,HOTEL,FR,25,15461,1559,0,1559
2024-12-23,SEO,HOTEL,GB,3,469,51,0,51
2024-12-23,SEO,HOTEL,IT,14,7045,573,0,573
2024-12-23,SEO,HOTEL,OTHER,1,778,88,0,88
2024-12-24,DIRECT,FLIGHT,DE,106,37214,2798,0,2798
2024-12-24,DIRECT,FLIGHT,ES,27,17512,990,0,990
2024-12-24,DIRECT,FLIGHT,FR,52,26955,2196,0,2196
2024-12-24,DIRECT,FLIGHT,GB,16,8329,620,0,620
2024-12-24,DIRECT,FLIGHT,IT,20,14910,1039,0,1039
2024-12-24,DIRECT,FLIGHT,OTHER,20,10822,1604,0,1604
2024-12-24,DIRECT,FLIGHT + HOTEL,DE,42,50016,5917,0,5917
2024-12-24,DIRECT,FLIGHT + HOTEL,ES,35,58440,6739,0,6739
2024-12-24,DIRECT,FLIGHT + HOTEL,FR,139,233450,16896,0,16896
2024-12-24,DIRECT,FLIGHT + HOTEL,GB,13,13610,1983,0,1983
2024-12-24,DIRECT,FLIGHT + HOTEL,IT,45,79366,8694,0,8694
2024-12-24,DIRECT,FLIGHT + HOTEL,OTHER,27,59556,7039,0,7039
2024-12-24,DIRECT,HOTEL,DE,18,9297,1027,0,1027
2024-12-24,DIRECT,HOTEL,ES,13,6367,967,0,967
2024-12-24,DIRECT,HOTEL,FR,53,12960,1479,0,1479
2024-12-24,DIRECT,HOTEL,GB,3,439,54,0,54
2024-12-24,DIRECT,HOTEL,IT,31,11415,1534,0,1534
2024-12-24,DIRECT,HOTEL,OTHER,14,4586,520,0,520
2024-12-24,META,FLIGHT,DE,157,74365,2147,1958,189
2024-12-24,META,FLIGHT,ES,301,146039,3565,3091,474
2024-12-24,META,FLIGHT,FR,269,204669,5686,5111,575
2024-12-24,META,FLIGHT,GB,57,30313,179,503,-324
2024-12-24,META,FLIGHT,IT,111,77051,1424,1220,204
2024-12-24,META,FLIGHT,OTHER,891,543641,20097,11551,8546
2024-12-24,META,FLIGHT + HOTEL,DE,1,2811,333,0,333
2024-12-24,META,FLIGHT + HOTEL,ES,0,0,0,0,0
2024-12-24,META,FLIGHT + HOTEL,FR,13,11644,1247,233,1014
2024-12-24,META,FLIGHT + HOTEL,GB,0,0,0,0,0
2024-12-24,META,FLIGHT + HOTEL,IT,9,19260,2189,555,1634
2024-12-24,META,FLIGHT + HOTEL,OTHER,8,24566,2685,1414,1271
2024-12-24,META,HOTEL,DE,6,2326,358,689,-331
2024-12-24,META,HOTEL,ES,9,9361,914,524,390
2024-12-24,META,HOTEL,FR,10,7314,669,725,-56
2024-12-24,META,HOTEL,GB,1,143,25,58,-33
2024-12-24,META,HOTEL,IT,6,1459,204,423,-219
2024-12-24,META,HOTEL,OTHER,6,2454,371,686,-315
2024-12-24,SEM,FLIGHT,DE,154,79916,5291,8373,-3082
2024-12-24,SEM,FLIGHT,ES,13,9526,280,436,-156
2024-12-24,SEM,FLIGHT,FR,47,35697,2961,2591,370
2024-12-24,SEM,FLIGHT,GB,60,32357,1952,1939,13
2024-12-24,SEM,FLIGHT,IT,32,35677,2349,1402,947
2024-12-24,SEM,FLIGHT,OTHER,28,13439,2580,2480,100
2024-12-24,SEM,FLIGHT + HOTEL,DE,107,175329,17871,12651,5220
2024-12-24,SEM,FLIGHT + HOTEL,ES,52,128463,11251,10327,924
2024-12-24,SEM,FLIGHT + HOTEL,FR,151,250835,28274,24854,3420
2024-12-24,SEM,FLIGHT + HOTEL,GB,28,25996,4103,3782,321
2024-12-24,SEM,FLIGHT + HOTEL,IT,196,261276,35843,37098,-1255
2024-12-24,SEM,FLIGHT + HOTEL,OTHER,54,77238,10654,12296,-1642
2024-12-24,SEM,HOTEL,DE,17,10355,1228,397,831
2024-12-24,SEM,HOTEL,ES,12,4709,606,463,143
2024-12-24,SEM,HOTEL,FR,46,16001,1599,2045,-446
2024-12-24,SEM,HOTEL,GB,14,3589,498,691,-193
2024-12-24,SEM,HOTEL,IT,40,12581,1387,938,449
2024-12-24,SEM,HOTEL,OTHER,34,15918,1587,1659,-72
2024-12-24,SEO,FLIGHT,DE,32,11610,1224,0,1224
2024-12-24,SEO,FLIGHT,ES,6,3918,423,0,423
2024-12-24,SEO,FLIGHT,FR,13,14767,741,0,741
2024-12-24,SEO,FLIGHT,GB,8,4831,519,0,519
2024-12-24,SEO,FLIGHT,IT,9,3321,295,0,295
2024-12-24,SEO,FLIGHT,OTHER,8,4810,468,0,468
2024-12-24,SEO,FLIGHT + HOTEL,DE,14,12103,1405,0,1405
2024-12-24,SEO,FLIGHT + HOTEL,ES,13,27737,2091,0,2091
2024-12-24,SEO,FLIGHT + HOTEL,FR,44,78953,6097,0,6097
2024-12-24,SEO,FLIGHT + HOTEL,GB,2,3569,380,0,380
2024-12-24,SEO,FLIGHT + HOTEL,IT,31,42778,4261,0,4261
2024-12-24,SEO,FLIGHT + HOTEL,OTHER,2,3225,597,0,597
2024-12-24,SEO,HOTEL,DE,11,9188,751,0,751
2024-12-24,SEO,HOTEL,ES,2,898,46,0,46
2024-12-24,SEO,HOTEL,FR,19,8177,864,0,864
2024-12-24,SEO,HOTEL,GB,0,0,0,0,0
2024-12-24,SEO,HOTEL,IT,13,6015,315,0,315
2024-12-24,SEO,HOTEL,OTHER,6,1193,197,0,197
2024-12-25,DIRECT,FLIGHT,DE,110,36313,2568,0,2568
2024-12-25,DIRECT,FLIGHT,ES,25,10915,1154,0,1154
2024-12-25,DIRECT,FLIGHT,FR,26,17522,1016,0,1016
2024-12-25,DIRECT,FLIGHT,GB,24,12446,510,0,510
2024-12-25,DIRECT,FLIGHT,IT,21,9054,1033,0,1033
2024-12-25,DIRECT,FLIGHT,OTHER,31,17341,1813,0,1813
2024-12-25,DIRECT,FLIGHT + HOTEL,DE,24,39410,4410,0,4410
2024-12-25,DIRECT,FLIGHT + HOTEL,ES,45,102406,8763,0,8763
2024-12-25,DIRECT,FLIGHT + HOTEL,FR,96,92854,10135,0,10135
2024-12-25,DIRECT,FLIGHT + HOTEL,GB,8,8552,1495,0,1495
2024-12-25,DIRECT,FLIGHT + HOTEL,IT,33,63925,8138,0,8138
2024-12-25,DIRECT,FLIGHT + HOTEL,OTHER,19,56795,6740,0,6740
2024-12-25,DIRECT,HOTEL,DE,14,3728,433,0,433
2024-12-25,DIRECT,HOTEL,ES,19,5867,648,0,648
2024-12-25,DIRECT,HOTEL,FR,31,9587,1274,0,1274
2024-12-25,DIRECT,HOTEL,GB,11,2203,222,0,222
2024-12-25,DIRECT,HOTEL,IT,37,16092,1505,0,1505
2024-12-25,DIRECT,HOTEL,OTHER,11,7737,747,0,747
2024-12-25,META,FLIGHT,DE,88,46571,2366,1254,1112
2024-12-25,META,FLIGHT,ES,386,185222,6149,4208,1941
2024-12-25,META,FLIGHT,FR,183,132791,6114,3484,2630
2024-12-25,META,FLIGHT,GB,51,27070,1001,455,546
2024-12-25,META,FLIGHT,IT,104,75852,1124,1233,-109
2024-12-25,META,FLIGHT,OTHER,901,521830,18016,13034,4982
2024-12-25,META,FLIGHT + HOTEL,DE,0,0,0,0,0
2024-12-25,META,FLIGHT + HOTEL,ES,3,10106,1400,0,1400
2024-12-25,META,FLIGHT + HOTEL,FR,11,21652,1348,739,609
2024-12-25,META,FLIGHT + HOTEL,GB,1,1025,99,0,99
2024-12-25,META,FLIGHT + HOTEL,IT,2,6539,697,18,679
2024-12-25,META,FLIGHT + HOTEL,OTHER,5,9844,1105,550,555
2024-12-25,META,HOTEL,DE,0,0,0,0,0
2024-12-25,META,HOTEL,ES,3,6181,715,671,44
2024-12-25,META,HOTEL,FR,8,8053,717,617,100
2024-12-25,META,HOTEL,GB,2,992,117,124,-7
2024-12-25,META,HOTEL,IT,6,2377,125,426,-301
2024-12-25,META,HOTEL,OTHER,7,3794,447,2648,-2201
2024-12-25,SEM,FLIGHT,DE,100,48535,3897,5299,-1402
2024-12-25,SEM,FLIGHT,ES,15,7174,590,405,185
2024-12-25,SEM,FLIGHT,FR,34,21371,1633,1683,-50
